id_vente;date_mut;nat_mut;val_fonc;id_bien_immo
583;2020-01-24 00:00:00;Vente;121900;583
584;2020-02-14 00:00:00;Vente;294000;584
585;2020-01-27 00:00:00;Vente;301150;585
586;2020-02-06 00:00:00;Vente;78500;586
587;2020-01-30 00:00:00;Vente;376150;587
588;2020-01-24 00:00:00;Vente;199500;588
589;2020-02-05 00:00:00;Vente;149870;589
590;2020-02-06 00:00:00;Vente;107600;590
591;2020-02-05 00:00:00;Vente;228800;591
592;2020-02-06 00:00:00;Vente;151592;592
593;2020-02-06 00:00:00;Vente;417000;593
594;2020-02-14 00:00:00;Vente;130940;594
595;2020-02-13 00:00:00;Vente;397400;595
596;2020-02-12 00:00:00;Vente;77000;596
597;2020-02-13 00:00:00;Vente;291550;597
598;2020-02-12 00:00:00;Vente;262580;598
599;2020-01-30 00:00:00;Vente;1196000;599
600;2020-02-10 00:00:00;Vente;325100;600
601;2020-01-30 00:00:00;Vente;148113;601
602;2020-02-04 00:00:00;Vente;142000;602
603;2020-02-24 00:00:00;Vente;175000;603
604;2020-02-14 00:00:00;Vente;194460;604
605;2020-02-17 00:00:00;Vente;274102;605
606;2020-01-31 00:00:00;Vente;205250;606
607;2020-02-28 00:00:00;Vente;149450;607
608;2020-02-25 00:00:00;Vente;136500;608
609;2020-02-04 00:00:00;Vente;211500;609
610;2020-02-11 00:00:00;Vente;43560;610
611;2020-02-14 00:00:00;Vente;291230;611
612;2020-02-10 00:00:00;Vente;153600;612
613;2020-02-17 00:00:00;Vente;409000;613
614;2020-02-06 00:00:00;Vente;138500;614
615;2020-02-29 00:00:00;Vente;302200;615
616;2020-02-20 00:00:00;Vente;234820;616
617;2020-02-21 00:00:00;Vente;417145;617
618;2020-02-13 00:00:00;Vente;309800;618
619;2020-02-12 00:00:00;Vente;1076000;619
620;2020-02-12 00:00:00;Vente;135500;620
621;2020-01-15 00:00:00;Vente;144400;621
622;2020-01-21 00:00:00;Vente;238000;622
623;2020-02-27 00:00:00;Vente;120625;623
624;2020-02-17 00:00:00;Vente;194030;624
625;2020-02-21 00:00:00;Vente;532500;625
626;2020-03-04 00:00:00;Vente;357100;626
627;2020-02-19 00:00:00;Vente;168782.9;627
628;2020-02-17 00:00:00;Vente;297000;628
629;2020-03-16 00:00:00;Vente;335300;629
630;2020-02-21 00:00:00;Vente;208000;630
631;2020-03-16 00:00:00;Vente;245600;631
632;2020-03-09 00:00:00;Vente;692000;632
633;2020-03-06 00:00:00;Vente;230000;633
634;2020-03-03 00:00:00;Vente;145825;634
635;2020-03-06 00:00:00;Vente;166850;635
636;2020-02-28 00:00:00;Vente;202500;636
637;2020-03-10 00:00:00;Vente;377600;637
638;2020-03-05 00:00:00;Vente;205370;638
639;2020-03-02 00:00:00;Vente;196600;639
640;2020-02-28 00:00:00;Vente;302500;640
641;2020-03-05 00:00:00;Vente;79900;641
642;2020-03-06 00:00:00;Vente;616000;642
643;2020-03-03 00:00:00;Vente;1755000;643
644;2020-03-27 00:00:00;Vente;122500;644
645;2020-03-16 00:00:00;Vente;299250;645
646;2020-03-06 00:00:00;Vente;685500;646
647;2020-03-17 00:00:00;Vente;718626;647
648;2020-03-26 00:00:00;Vente;251750;648
649;2020-03-31 00:00:00;Vente;92500;649
650;2020-03-20 00:00:00;Vente;723000;650
651;2020-03-12 00:00:00;Vente;78850;651
652;2020-03-23 00:00:00;Vente;72500;652
653;2020-04-02 00:00:00;Vente;244370;653
654;2020-03-31 00:00:00;Vente;798000;654
655;2020-04-09 00:00:00;Vente;308000;655
656;2020-04-07 00:00:00;Vente;152500;656
657;2020-04-20 00:00:00;Vente;383450;657
658;2020-04-23 00:00:00;Vente;525000;658
659;2020-04-15 00:00:00;Vente;455240;659
660;2020-04-21 00:00:00;Vente;123900;660
661;2020-03-26 00:00:00;Vente;133000;661
662;2020-02-11 00:00:00;Vente;33609;662
663;2020-02-11 00:00:00;Vente;67991;663
664;2020-04-16 00:00:00;Vente;319000;664
665;2020-04-24 00:00:00;Vente;162300;665
666;2020-04-27 00:00:00;Vente;610000;666
667;2020-05-06 00:00:00;Vente;120560;667
668;2020-04-30 00:00:00;Vente;695000;668
669;2020-05-05 00:00:00;Vente;378000;669
670;2020-05-05 00:00:00;Vente;292500;670
671;2020-04-30 00:00:00;Vente;85100;671
672;2020-04-27 00:00:00;Vente;165000;672
673;2020-05-15 00:00:00;Vente;204700;673
674;2020-05-18 00:00:00;Vente;337000;674
675;2020-05-15 00:00:00;Vente;121700;675
676;2020-05-14 00:00:00;Vente;266000;676
677;2020-04-30 00:00:00;Vente;324250;677
678;2020-05-06 00:00:00;Vente;190450;678
679;2020-05-11 00:00:00;Vente;455000;679
680;2020-05-19 00:00:00;Vente;178525;680
681;2020-05-19 00:00:00;Vente;201400;681
682;2020-05-04 00:00:00;Vente;208500;682
683;2020-03-30 00:00:00;Vente;63000;683
684;2020-05-19 00:00:00;Vente;88550;684
685;2020-05-19 00:00:00;Vente;228000;685
686;2020-05-11 00:00:00;Vente;155550;686
687;2020-04-28 00:00:00;Vente;146430;687
688;2020-05-20 00:00:00;Vente;196100;688
689;2020-05-14 00:00:00;Vente;387000;689
690;2020-05-15 00:00:00;Vente;185000;690
691;2020-05-25 00:00:00;Vente;261250;691
692;2020-05-14 00:00:00;Vente;514000;692
693;2020-05-29 00:00:00;Vente;148750;693
694;2020-05-26 00:00:00;Vente;74000;694
695;2020-05-14 00:00:00;Vente;198200;695
696;2020-05-15 00:00:00;Vente;935000;696
697;2020-05-28 00:00:00;Vente;81300;697
698;2020-05-18 00:00:00;Vente;156250;698
699;2020-05-14 00:00:00;Vente;74400;699
700;2020-06-04 00:00:00;Vente;780000;700
701;2020-06-04 00:00:00;Vente;352960;701
702;2020-05-19 00:00:00;Vente;287000;702
703;2020-05-20 00:00:00;Vente;159200;703
704;2020-05-15 00:00:00;Vente;141000;704
705;2020-05-19 00:00:00;Vente;279000;705
706;2020-05-25 00:00:00;Vente;370545;706
707;2020-05-28 00:00:00;Vente;422000;707
708;2020-05-20 00:00:00;Vente;193700;708
709;2020-05-20 00:00:00;Vente;539280;709
710;2020-05-20 00:00:00;Vente;321175;710
711;2020-05-25 00:00:00;Vente;809000;711
712;2020-05-28 00:00:00;Vente;167500;712
713;2020-05-22 00:00:00;Vente;232180;713
714;2020-05-25 00:00:00;Vente;212700;714
715;2020-06-04 00:00:00;Vente;272600;715
716;2020-06-11 00:00:00;Vente;169600;716
717;2020-06-10 00:00:00;Vente;102800;717
718;2020-06-09 00:00:00;Vente;166500;718
719;2020-05-29 00:00:00;Vente;810000;719
720;2020-06-10 00:00:00;Vente;294975;720
721;2020-06-03 00:00:00;Vente;860000;721
722;2020-06-09 00:00:00;Vente;219990;722
723;2020-06-03 00:00:00;Vente;215200;723
724;2020-06-12 00:00:00;Vente;365580;724
725;2020-06-19 00:00:00;Vente;450000;725
726;2020-06-05 00:00:00;Vente;675000;726
727;2020-06-11 00:00:00;Vente;189400;727
728;2020-06-08 00:00:00;Vente;186600;728
729;2020-06-15 00:00:00;Vente;148900;729
730;2020-06-05 00:00:00;Vente;102700;730
731;2020-06-03 00:00:00;Vente;180000;731
732;2020-06-02 00:00:00;Vente;119100;732
733;2020-06-09 00:00:00;Vente;84112;733
734;2020-06-10 00:00:00;Vente;90500;734
735;2020-06-17 00:00:00;Vente;346000;735
736;2020-05-29 00:00:00;Vente;66000;736
737;2020-06-04 00:00:00;Vente;131600;737
738;2020-06-15 00:00:00;Vente;230300;738
739;2020-05-19 00:00:00;Vente;82000;739
740;2020-06-15 00:00:00;Vente;143000;740
741;2020-06-12 00:00:00;Vente;210000;741
742;2020-06-08 00:00:00;Vente;274000;742
743;2020-06-29 00:00:00;Vente;179900;743
744;2020-06-08 00:00:00;Vente;214000;744
745;2020-06-16 00:00:00;Vente;73000;745
746;2020-06-26 00:00:00;Vente;169000;746
747;2020-04-30 00:00:00;Vente;254280;747
748;2020-06-02 00:00:00;Vente;342000;748
749;2020-06-30 00:00:00;Vente;328300;749
750;2020-06-10 00:00:00;Vente;203300;750
751;2020-06-16 00:00:00;Vente;167960;751
752;2020-06-17 00:00:00;Vente;432500;752
753;2020-06-30 00:00:00;Vente;970000;753
754;2020-06-19 00:00:00;Vente;82500;754
755;2020-06-22 00:00:00;Vente;263500;755
756;2020-06-05 00:00:00;Vente;138800;756
757;2020-06-12 00:00:00;Vente;565000;757
758;2020-06-17 00:00:00;Vente;1582542;758
759;2020-06-15 00:00:00;Vente;52000;759
760;2020-06-15 00:00:00;Vente;155350;760
761;2020-06-26 00:00:00;Vente;401470;761
762;2020-06-25 00:00:00;Vente;166000;762
763;2020-06-16 00:00:00;Vente;285000;763
764;2020-06-30 00:00:00;Vente;445100;764
765;2020-06-26 00:00:00;Vente;137700;765
766;2020-06-18 00:00:00;Vente;147500;766
767;2020-06-11 00:00:00;Vente;113300;767
768;2020-06-11 00:00:00;Vente;439200;768
769;2020-06-17 00:00:00;Vente;277000;769
770;2020-06-25 00:00:00;Vente;85500;770
771;2020-01-10 00:00:00;Vente;172020;771
772;2020-01-08 00:00:00;Vente;415000;772
773;2020-01-08 00:00:00;Vente;214700;773
774;2020-01-10 00:00:00;Vente;421420;774
775;2020-01-16 00:00:00;Vente;635000;775
776;2020-01-10 00:00:00;Vente;171600;776
777;2020-01-13 00:00:00;Vente;278800;777
778;2020-01-15 00:00:00;Vente;183750;778
779;2020-01-17 00:00:00;Vente;435000;779
780;2020-01-17 00:00:00;Vente;111755;780
781;2020-02-04 00:00:00;Vente;124500;781
782;2020-01-23 00:00:00;Vente;121000;782
783;2020-01-29 00:00:00;Vente;84500;783
784;2020-01-21 00:00:00;Vente;407500;784
785;2020-02-11 00:00:00;Vente;96300;785
786;2020-01-31 00:00:00;Vente;341000;786
787;2020-01-29 00:00:00;Vente;115200;787
788;2020-01-31 00:00:00;Vente;559900;788
789;2020-02-07 00:00:00;Vente;257500;789
790;2020-01-30 00:00:00;Vente;50400;790
791;2020-02-11 00:00:00;Vente;187440;791
792;2020-02-06 00:00:00;Vente;157700;792
793;2020-02-26 00:00:00;Vente;129450;793
794;2020-02-14 00:00:00;Vente;584000;794
795;2020-02-10 00:00:00;Vente;111600;795
796;2020-02-12 00:00:00;Vente;92000;796
797;2020-02-10 00:00:00;Vente;104000;797
798;2020-02-25 00:00:00;Vente;186000;798
799;2020-02-11 00:00:00;Vente;244000;799
800;2020-02-26 00:00:00;Vente;283500;800
801;2020-02-24 00:00:00;Vente;124720;801
802;2020-02-27 00:00:00;Vente;192500;802
803;2020-02-13 00:00:00;Vente;103000;803
804;2020-03-03 00:00:00;Vente;156750;804
805;2020-03-10 00:00:00;Vente;120200;805
806;2020-02-28 00:00:00;Vente;36000;806
807;2020-02-17 00:00:00;Vente;111594;807
808;2020-02-28 00:00:00;Vente;611284;808
809;2020-03-03 00:00:00;Vente;57000;809
810;2020-02-29 00:00:00;Vente;88000;810
811;2020-03-02 00:00:00;Vente;173000;811
812;2020-02-21 00:00:00;Vente;143730;812
813;2020-03-09 00:00:00;Vente;65000;813
814;2020-03-17 00:00:00;Vente;308200;814
815;2020-03-04 00:00:00;Vente;486200;815
816;2020-02-27 00:00:00;Vente;161000;816
817;2020-03-11 00:00:00;Vente;207000;817
818;2020-03-11 00:00:00;Vente;70000;818
819;2020-03-18 00:00:00;Vente;87000;819
820;2020-03-16 00:00:00;Vente;353000;820
821;2020-03-12 00:00:00;Vente;77020;821
822;2020-03-02 00:00:00;Vente;112200;822
823;2020-02-26 00:00:00;Vente;327000;823
824;2020-03-16 00:00:00;Vente;119550;824
825;2020-03-11 00:00:00;Vente;148500;825
826;2020-02-27 00:00:00;Vente;485000;826
827;2020-03-31 00:00:00;Vente;78000;827
828;2020-03-16 00:00:00;Vente;657000;828
829;2020-03-06 00:00:00;Vente;187000;829
830;2020-03-26 00:00:00;Vente;141000;830
831;2020-03-31 00:00:00;Vente;250693;831
832;2020-03-13 00:00:00;Vente;355730;832
833;2020-03-16 00:00:00;Vente;900000;833
834;2020-03-16 00:00:00;Vente;122000;834
835;2020-03-20 00:00:00;Vente;404070;835
836;2020-03-23 00:00:00;Vente;304015;836
837;2020-03-17 00:00:00;Vente;208000;837
838;2020-02-21 00:00:00;Vente;480000;838
839;2020-03-27 00:00:00;Vente;170500;839
840;2020-04-06 00:00:00;Vente;253000;840
841;2020-04-10 00:00:00;Vente;289150;841
842;2020-04-09 00:00:00;Vente;74300;842
843;2020-04-10 00:00:00;Vente;275150;843
844;2020-04-29 00:00:00;Vente;230549;844
845;2020-05-12 00:00:00;Vente;307500;845
846;2020-04-23 00:00:00;Vente;550000;846
847;2020-05-12 00:00:00;Vente;148000;847
848;2020-04-22 00:00:00;Vente;199990;848
849;2020-05-05 00:00:00;Vente;113000;849
850;2020-05-13 00:00:00;Vente;209000;850
851;2020-05-07 00:00:00;Vente;302000;851
852;2020-05-18 00:00:00;Vente;289000;852
853;2020-05-19 00:00:00;Vente;188000;853
854;2020-05-19 00:00:00;Vente;51500;854
855;2020-05-12 00:00:00;Vente;149570;855
856;2020-05-13 00:00:00;Vente;202000;856
857;2020-05-25 00:00:00;Vente;309000;857
858;2020-05-15 00:00:00;Vente;395000;858
859;2020-05-14 00:00:00;Vente;94000;859
860;2020-05-25 00:00:00;Vente;660000;860
861;2020-05-26 00:00:00;Vente;96500;861
862;2020-05-18 00:00:00;Vente;136205;862
863;2020-05-18 00:00:00;Vente;158000;863
864;2020-05-15 00:00:00;Vente;305343.5;864
865;2020-05-20 00:00:00;Vente;180740;865
866;2020-05-20 00:00:00;Vente;213000;866
867;2020-05-20 00:00:00;Vente;144000;867
868;2020-05-20 00:00:00;Vente;505000;868
869;2020-05-28 00:00:00;Vente;83000;869
870;2020-05-29 00:00:00;Vente;563000;870
871;2020-05-19 00:00:00;Vente;363000;871
872;2020-05-20 00:00:00;Vente;350710;872
873;2020-06-08 00:00:00;Vente;394000;873
874;2020-05-28 00:00:00;Vente;288000;874
875;2020-05-26 00:00:00;Vente;71000;875
876;2020-05-27 00:00:00;Vente;138000;876
877;2020-06-05 00:00:00;Vente;142400;877
878;2020-05-15 00:00:00;Vente;159500;878
879;2020-05-14 00:00:00;Vente;89000;879
880;2020-05-28 00:00:00;Vente;165000;880
881;2020-06-12 00:00:00;Vente;339000;881
882;2020-06-02 00:00:00;Vente;350000;882
883;2020-06-04 00:00:00;Vente;48600;883
884;2020-05-26 00:00:00;Vente;197000;884
885;2020-06-02 00:00:00;Vente;114000;885
886;2020-05-18 00:00:00;Vente;48000;886
887;2020-05-26 00:00:00;Vente;232800;887
888;2020-06-10 00:00:00;Vente;219400;888
889;2020-06-10 00:00:00;Vente;342500;889
890;2020-06-09 00:00:00;Vente;196000;890
891;2020-06-04 00:00:00;Vente;119000;891
892;2020-06-02 00:00:00;Vente;110000;892
893;2020-06-08 00:00:00;Vente;105000;893
894;2020-06-04 00:00:00;Vente;130000;894
895;2020-06-15 00:00:00;Vente;132480;895
896;2020-05-28 00:00:00;Vente;136000;896
897;2020-06-12 00:00:00;Vente;314000;897
898;2020-05-25 00:00:00;Vente;575000;898
899;2020-05-28 00:00:00;Vente;127500;899
900;2020-06-10 00:00:00;Vente;133000;900
901;2020-05-27 00:00:00;Vente;349200;901
902;2020-06-02 00:00:00;Vente;129000;902
903;2020-06-02 00:00:00;Vente;123500;903
904;2020-06-15 00:00:00;Vente;233000;904
905;2020-06-08 00:00:00;Vente;183950;905
906;2020-06-02 00:00:00;Vente;464500;906
907;2020-06-05 00:00:00;Vente;293000;907
908;2020-06-01 00:00:00;Vente;118000;908
909;2020-06-23 00:00:00;Vente;102000;909
910;2020-06-12 00:00:00;Vente;1100000;910
911;2020-06-17 00:00:00;Vente;81000;911
912;2020-05-25 00:00:00;Vente;163000;912
913;2020-06-09 00:00:00;Vente;295000;913
914;2020-06-02 00:00:00;Vente;1000000;914
915;2020-06-03 00:00:00;Vente;175000;915
916;2020-06-10 00:00:00;Vente;365000;916
917;2020-06-08 00:00:00;Vente;179000;917
918;2020-06-09 00:00:00;Vente;129600;918
919;2020-06-04 00:00:00;Vente;127000;919
920;2020-06-12 00:00:00;Vente;153000;920
921;2020-05-29 00:00:00;Vente;317000;921
922;2020-06-15 00:00:00;Vente;225000;922
923;2020-06-23 00:00:00;Vente;230000;923
924;2020-06-22 00:00:00;Vente;145750;924
925;2020-06-09 00:00:00;Vente;95000;925
926;2020-06-10 00:00:00;Vente;65500;926
927;2020-06-15 00:00:00;Vente;184414;927
928;2020-06-16 00:00:00;Vente;245000;928
929;2020-06-22 00:00:00;Vente;205358;929
930;2020-06-05 00:00:00;Vente;390000;930
931;2020-06-12 00:00:00;Vente;229000;931
932;2020-06-23 00:00:00;Vente;96000;932
933;2020-06-25 00:00:00;Vente;205000;933
934;2020-06-18 00:00:00;Vente;383000;934
935;2020-06-15 00:00:00;Vente;259000;935
936;2020-06-25 00:00:00;Vente;235000;936
937;2020-06-26 00:00:00;Vente;112000;937
938;2020-06-23 00:00:00;Vente;285000;938
939;2020-06-05 00:00:00;Vente;137000;939
940;2020-06-25 00:00:00;Vente;335000;940
941;2020-06-12 00:00:00;Vente;240550;941
942;2020-06-25 00:00:00;Vente;29500;942
943;2020-06-17 00:00:00;Vente;140000;943
944;2020-06-25 00:00:00;Vente;190000;944
945;2020-06-18 00:00:00;Vente;123000;945
946;2020-06-29 00:00:00;Vente;99551;946
947;2020-06-23 00:00:00;Vente;150000;947
948;2020-06-26 00:00:00;Vente;132000;948
949;2020-06-29 00:00:00;Vente;80000;949
950;2020-06-23 00:00:00;Vente;348345;950
951;2020-06-24 00:00:00;Vente;215000;951
952;2020-06-23 00:00:00;Vente;98000;952
953;2020-06-25 00:00:00;Vente;218000;953
954;2020-06-29 00:00:00;Vente;145000;954
955;2020-06-26 00:00:00;Vente;233050;955
956;2020-01-06 00:00:00;Vente;335000;956
957;2020-01-20 00:00:00;Vente;359000;957
958;2020-01-16 00:00:00;Vente;117500;958
959;2020-01-14 00:00:00;Vente;153000;959
960;2020-01-09 00:00:00;Vente;474801;960
961;2020-01-14 00:00:00;Vente;167500;961
962;2020-01-14 00:00:00;Vente;750000;962
963;2020-01-06 00:00:00;Vente;81000;963
964;2020-01-07 00:00:00;Vente;405000;964
965;2020-01-15 00:00:00;Vente;135000;965
966;2020-01-16 00:00:00;Vente;294000;966
967;2020-01-07 00:00:00;Vente;198000;967
968;2020-01-14 00:00:00;Vente;193000;968
969;2020-01-09 00:00:00;Vente;174000;969
970;2020-01-21 00:00:00;Vente;146000;970
971;2020-01-31 00:00:00;Vente;100000;971
972;2020-01-21 00:00:00;Vente;327000;972
973;2020-01-07 00:00:00;Vente;233000;973
974;2020-01-28 00:00:00;Vente;199900;974
975;2020-02-07 00:00:00;Vente;106000;975
976;2020-01-17 00:00:00;Vente;260000;976
977;2020-01-23 00:00:00;Vente;140500;977
978;2020-01-24 00:00:00;Vente;382000;978
979;2020-01-24 00:00:00;Vente;92500;979
980;2020-02-07 00:00:00;Vente;208000;980
981;2020-01-20 00:00:00;Vente;128000;981
982;2020-02-13 00:00:00;Vente;45000;982
983;2020-02-04 00:00:00;Vente;70000;983
984;2020-01-29 00:00:00;Vente;304560;984
985;2020-01-17 00:00:00;Vente;175000;985
986;2020-02-11 00:00:00;Vente;50000;986
987;2020-02-19 00:00:00;Vente;314000;987
988;2020-02-13 00:00:00;Vente;225000;988
989;2020-02-14 00:00:00;Vente;114500;989
990;2020-01-27 00:00:00;Vente;157000;990
991;2020-02-18 00:00:00;Vente;95000;991
992;2020-01-30 00:00:00;Vente;145000;992
993;2020-02-11 00:00:00;Vente;2220000;993
994;2020-01-31 00:00:00;Vente;1100000;994
995;2020-02-06 00:00:00;Vente;169000;995
996;2020-02-05 00:00:00;Vente;300000;996
997;2020-02-11 00:00:00;Vente;420000;997
998;2020-02-14 00:00:00;Vente;104000;998
999;2020-02-13 00:00:00;Vente;137000;999
1000;2020-02-11 00:00:00;Vente;152015;1000
1001;2020-01-15 00:00:00;Vente;117000;1001
1002;2020-02-25 00:00:00;Vente;228710;1002
1003;2020-02-26 00:00:00;Vente;114000;1003
1004;2020-02-07 00:00:00;Vente;273000;1004
1005;2020-02-28 00:00:00;Vente;55000;1005
1006;2020-02-14 00:00:00;Vente;22000;1006
1007;2020-02-21 00:00:00;Vente;258000;1007
1008;2020-02-14 00:00:00;Vente;183000;1008
1009;2020-02-14 00:00:00;Vente;620000;1009
1010;2020-02-14 00:00:00;Vente;325000;1010
1011;2020-02-24 00:00:00;Vente;109000;1011
1012;2020-03-02 00:00:00;Vente;342000;1012
1013;2020-02-25 00:00:00;Vente;50000;1013
1014;2020-02-17 00:00:00;Vente;118000;1014
1015;2020-02-18 00:00:00;Vente;376890;1015
1016;2020-02-24 00:00:00;Vente;325000;1016
1017;2020-02-17 00:00:00;Vente;262400;1017
1018;2020-03-04 00:00:00;Vente;70000;1018
1019;2020-03-06 00:00:00;Vente;131000;1019
1020;2020-02-28 00:00:00;Vente;124910;1020
1021;2020-03-13 00:00:00;Vente;142718;1021
1022;2020-03-06 00:00:00;Vente;332000;1022
1023;2020-03-02 00:00:00;Vente;339500;1023
1024;2020-03-05 00:00:00;Vente;175000;1024
1025;2020-03-03 00:00:00;Vente;104500;1025
1026;2020-03-11 00:00:00;Vente;486000;1026
1027;2020-03-20 00:00:00;Vente;166070;1027
1028;2020-03-20 00:00:00;Vente;159000;1028
1029;2020-03-05 00:00:00;Vente;680000;1029
1030;2020-03-12 00:00:00;Vente;185000;1030
1031;2020-03-25 00:00:00;Vente;139000;1031
1032;2020-03-25 00:00:00;Vente;147360;1032
1033;2020-03-10 00:00:00;Vente;201000;1033
1034;2020-03-24 00:00:00;Vente;80000;1034
1035;2020-03-13 00:00:00;Vente;232000;1035
1036;2020-03-13 00:00:00;Vente;60500;1036
1037;2020-03-19 00:00:00;Vente;480000;1037
1038;2020-03-16 00:00:00;Vente;32000;1038
1039;2020-03-03 00:00:00;Vente;98000;1039
1040;2020-03-26 00:00:00;Vente;101000;1040
1041;2020-03-26 00:00:00;Vente;202000;1041
1042;2020-03-20 00:00:00;Vente;205000;1042
1043;2020-03-26 00:00:00;Vente;240000;1043
1044;2020-03-12 00:00:00;Vente;268000;1044
1045;2020-03-17 00:00:00;Vente;243000;1045
1046;2020-03-26 00:00:00;Vente;74000;1046
1047;2020-04-01 00:00:00;Vente;275000;1047
1048;2020-04-02 00:00:00;Vente;287000;1048
1049;2020-04-03 00:00:00;Vente;217000;1049
1050;2020-04-14 00:00:00;Vente;147000;1050
1051;2020-04-02 00:00:00;Vente;216200;1051
1052;2020-04-22 00:00:00;Vente;387400;1052
1053;2020-04-23 00:00:00;Vente;179000;1053
1054;2020-04-10 00:00:00;Vente;250000;1054
1055;2020-04-23 00:00:00;Vente;410000;1055
1056;2020-02-28 00:00:00;Vente;215000;1056
1057;2020-04-28 00:00:00;Vente;160000;1057
1058;2020-03-27 00:00:00;Vente;364000;1058
1059;2020-04-30 00:00:00;Vente;125000;1059
1060;2020-04-30 00:00:00;Vente;355000;1060
1061;2020-04-30 00:00:00;Vente;310000;1061
1062;2020-02-21 00:00:00;Vente;101800;1062
1063;2020-03-02 00:00:00;Vente;193000;1063
1064;2020-03-02 00:00:00;Vente;140000;1064
1065;2020-05-15 00:00:00;Vente;570000;1065
1066;2020-05-07 00:00:00;Vente;149000;1066
1067;2020-05-15 00:00:00;Vente;65000;1067
1068;2020-05-05 00:00:00;Vente;223000;1068
1069;2020-04-22 00:00:00;Vente;157000;1069
1070;2020-05-12 00:00:00;Vente;221770;1070
1071;2020-05-05 00:00:00;Vente;219000;1071
1072;2020-05-11 00:00:00;Vente;635000;1072
1073;2020-03-06 00:00:00;Vente;120000;1073
1074;2020-03-09 00:00:00;Vente;130000;1074
1075;2020-05-20 00:00:00;Vente;114500;1075
1076;2020-05-12 00:00:00;Vente;93000;1076
1077;2020-04-16 00:00:00;Vente;255000;1077
1078;2020-03-10 00:00:00;Vente;133000;1078
1079;2020-03-10 00:00:00;Vente;50000;1079
1080;2020-05-25 00:00:00;Vente;167000;1080
1081;2020-05-25 00:00:00;Vente;811500;1081
1082;2020-05-14 00:00:00;Vente;102000;1082
1083;2020-05-12 00:00:00;Vente;180000;1083
1084;2020-03-11 00:00:00;Vente;489000;1084
1085;2020-05-27 00:00:00;Vente;136000;1085
1086;2020-03-17 00:00:00;Vente;151000;1086
1087;2020-05-26 00:00:00;Vente;8000;1087
1088;2020-03-17 00:00:00;Vente;263000;1088
1089;2020-05-18 00:00:00;Vente;187000;1089
1090;2020-05-26 00:00:00;Vente;121000;1090
1091;2020-06-02 00:00:00;Vente;335000;1091
1092;2020-05-19 00:00:00;Vente;205000;1092
1093;2020-05-20 00:00:00;Vente;148000;1093
1094;2020-05-20 00:00:00;Vente;250000;1094
1095;2020-05-26 00:00:00;Vente;177000;1095
1096;2020-05-29 00:00:00;Vente;90000;1096
1097;2020-05-25 00:00:00;Vente;135000;1097
1098;2020-05-29 00:00:00;Vente;172000;1098
1099;2020-04-03 00:00:00;Vente;165000;1099
1100;2020-04-21 00:00:00;Vente;103000;1100
1101;2020-06-08 00:00:00;Vente;130000;1101
1102;2020-04-30 00:00:00;Vente;285000;1102
1103;2020-05-26 00:00:00;Vente;198500;1103
1104;2020-05-29 00:00:00;Vente;122500;1104
