Code Domaine,Domaine,Code zone (FAO),Zone,Code ?l?ment,?l?ment,Code Produit,Produit,Code ann?e,Ann?e,Unit?,Valeur,Symbole,Description du Symbole
"FBS","Bilans Alimentaires (2010-)","202","Afrique du Sud","5911","Exportations - Quantit?","2514","Ma?s et produits","2017","2017","Milliers de tonnes","2584","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","202","Afrique du Sud","5301","Disponibilit? int?rieure","2514","Ma?s et produits","2017","2017","Milliers de tonnes","11608","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","202","Afrique du Sud","5521","Aliments pour animaux","2514","Ma?s et produits","2017","2017","Milliers de tonnes","5276","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","202","Afrique du Sud","5123","Pertes","2514","Ma?s et produits","2017","2017","Milliers de tonnes","773","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","202","Afrique du Sud","5142","Nourriture","2514","Ma?s et produits","2017","2017","Milliers de tonnes","5480","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","202","Afrique du Sud","645","Disponibilit? alimentaire en quantit? (kg/personne/an)","2514","Ma?s et produits","2017","2017","kg","96.12","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","202","Afrique du Sud","664","Disponibilit? alimentaire (Kcal/personne/jour)","2514","Ma?s et produits","2017","2017","Kcal/personne/jour","824","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","202","Afrique du Sud","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2514","Ma?s et produits","2017","2017","g/personne/jour","21.04","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","202","Afrique du Sud","684","Disponibilit? de mati?re grasse en quantit? (g/personne/jour)","2514","Ma?s et produits","2017","2017","g/personne/jour","7.39","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","202","Afrique du Sud","5511","Production","2515","Seigle et produits","2017","2017","Milliers de tonnes","2","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","202","Afrique du Sud","5611","Importations - Quantit?","2515","Seigle et produits","2017","2017","Milliers de tonnes","0","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","202","Afrique du Sud","5072","Variation de stock","2515","Seigle et produits","2017","2017","Milliers de tonnes","0","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","202","Afrique du Sud","5911","Exportations - Quantit?","2515","Seigle et produits","2017","2017","Milliers de tonnes","0","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","202","Afrique du Sud","5301","Disponibilit? int?rieure","2515","Seigle et produits","2017","2017","Milliers de tonnes","2","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","202","Afrique du Sud","5521","Aliments pour animaux","2515","Seigle et produits","2017","2017","Milliers de tonnes","0","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","202","Afrique du Sud","5123","Pertes","2515","Seigle et produits","2017","2017","Milliers de tonnes","0","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","202","Afrique du Sud","5142","Nourriture","2515","Seigle et produits","2017","2017","Milliers de tonnes","2","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","202","Afrique du Sud","645","Disponibilit? alimentaire en quantit? (kg/personne/an)","2515","Seigle et produits","2017","2017","kg","0.03","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","202","Afrique du Sud","664","Disponibilit? alimentaire (Kcal/personne/jour)","2515","Seigle et produits","2017","2017","Kcal/personne/jour","0","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","202","Afrique du Sud","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2515","Seigle et produits","2017","2017","g/personne/jour","0","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","202","Afrique du Sud","684","Disponibilit? de mati?re grasse en quantit? (g/personne/jour)","2515","Seigle et produits","2017","2017","g/personne/jour","0","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","202","Afrique du Sud","5511","Production","2516","Avoine","2017","2017","Milliers de tonnes","23","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","202","Afrique du Sud","5611","Importations - Quantit?","2516","Avoine","2017","2017","Milliers de tonnes","84","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","202","Afrique du Sud","5072","Variation de stock","2516","Avoine","2017","2017","Milliers de tonnes","-4","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","202","Afrique du Sud","5911","Exportations - Quantit?","2516","Avoine","2017","2017","Milliers de tonnes","4","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","202","Afrique du Sud","5301","Disponibilit? int?rieure","2516","Avoine","2017","2017","Milliers de tonnes","107","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","202","Afrique du Sud","5521","Aliments pour animaux","2516","Avoine","2017","2017","Milliers de tonnes","13","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","202","Afrique du Sud","5123","Pertes","2516","Avoine","2017","2017","Milliers de tonnes","1","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","202","Afrique du Sud","5142","Nourriture","2516","Avoine","2017","2017","Milliers de tonnes","87","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","202","Afrique du Sud","645","Disponibilit? alimentaire en quantit? (kg/personne/an)","2516","Avoine","2017","2017","kg","1.53","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","202","Afrique du Sud","664","Disponibilit? alimentaire (Kcal/personne/jour)","2516","Avoine","2017","2017","Kcal/personne/jour","10","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","202","Afrique du Sud","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2516","Avoine","2017","2017","g/personne/jour","0.32","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","202","Afrique du Sud","684","Disponibilit? de mati?re grasse en quantit? (g/personne/jour)","2516","Avoine","2017","2017","g/personne/jour","0.19","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","202","Afrique du Sud","5511","Production","2517","Millet et produits","2017","2017","Milliers de tonnes","6","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","202","Afrique du Sud","5611","Importations - Quantit?","2517","Millet et produits","2017","2017","Milliers de tonnes","9","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","202","Afrique du Sud","5072","Variation de stock","2517","Millet et produits","2017","2017","Milliers de tonnes","0","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","202","Afrique du Sud","5911","Exportations - Quantit?","2517","Millet et produits","2017","2017","Milliers de tonnes","1","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","202","Afrique du Sud","5301","Disponibilit? int?rieure","2517","Millet et produits","2017","2017","Milliers de tonnes","14","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","202","Afrique du Sud","5521","Aliments pour animaux","2517","Millet et produits","2017","2017","Milliers de tonnes","9","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","202","Afrique du Sud","5123","Pertes","2517","Millet et produits","2017","2017","Milliers de tonnes","0","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","202","Afrique du Sud","5142","Nourriture","2517","Millet et produits","2017","2017","Milliers de tonnes","5","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","202","Afrique du Sud","645","Disponibilit? alimentaire en quantit? (kg/personne/an)","2517","Millet et produits","2017","2017","kg","0.09","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","202","Afrique du Sud","664","Disponibilit? alimentaire (Kcal/personne/jour)","2517","Millet et produits","2017","2017","Kcal/personne/jour","1","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","202","Afrique du Sud","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2517","Millet et produits","2017","2017","g/personne/jour","0.02","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","202","Afrique du Sud","684","Disponibilit? de mati?re grasse en quantit? (g/personne/jour)","2517","Millet et produits","2017","2017","g/personne/jour","0.01","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","202","Afrique du Sud","5511","Production","2518","Sorgho et produits","2017","2017","Milliers de tonnes","152","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","202","Afrique du Sud","5611","Importations - Quantit?","2518","Sorgho et produits","2017","2017","Milliers de tonnes","59","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","202","Afrique du Sud","5072","Variation de stock","2518","Sorgho et produits","2017","2017","Milliers de tonnes","56","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","202","Afrique du Sud","5911","Exportations - Quantit?","2518","Sorgho et produits","2017","2017","Milliers de tonnes","16","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","202","Afrique du Sud","5301","Disponibilit? int?rieure","2518","Sorgho et produits","2017","2017","Milliers de tonnes","139","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","202","Afrique du Sud","5521","Aliments pour animaux","2518","Sorgho et produits","2017","2017","Milliers de tonnes","9","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","202","Afrique du Sud","5123","Pertes","2518","Sorgho et produits","2017","2017","Milliers de tonnes","7","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","202","Afrique du Sud","5142","Nourriture","2518","Sorgho et produits","2017","2017","Milliers de tonnes","21","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","202","Afrique du Sud","645","Disponibilit? alimentaire en quantit? (kg/personne/an)","2518","Sorgho et produits","2017","2017","kg","0.38","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","202","Afrique du Sud","664","Disponibilit? alimentaire (Kcal/personne/jour)","2518","Sorgho et produits","2017","2017","Kcal/personne/jour","3","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","202","Afrique du Sud","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2518","Sorgho et produits","2017","2017","g/personne/jour","0.09","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","202","Afrique du Sud","684","Disponibilit? de mati?re grasse en quantit? (g/personne/jour)","2518","Sorgho et produits","2017","2017","g/personne/jour","0.03","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","202","Afrique du Sud","5511","Production","2520","C?r?ales, Autres","2017","2017","Milliers de tonnes","59","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","202","Afrique du Sud","5611","Importations - Quantit?","2520","C?r?ales, Autres","2017","2017","Milliers de tonnes","6","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","202","Afrique du Sud","5072","Variation de stock","2520","C?r?ales, Autres","2017","2017","Milliers de tonnes","0","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","202","Afrique du Sud","5911","Exportations - Quantit?","2520","C?r?ales, Autres","2017","2017","Milliers de tonnes","15","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","202","Afrique du Sud","5301","Disponibilit? int?rieure","2520","C?r?ales, Autres","2017","2017","Milliers de tonnes","51","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","202","Afrique du Sud","5521","Aliments pour animaux","2520","C?r?ales, Autres","2017","2017","Milliers de tonnes","8","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","202","Afrique du Sud","5123","Pertes","2520","C?r?ales, Autres","2017","2017","Milliers de tonnes","0","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","202","Afrique du Sud","5142","Nourriture","2520","C?r?ales, Autres","2017","2017","Milliers de tonnes","43","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","202","Afrique du Sud","645","Disponibilit? alimentaire en quantit? (kg/personne/an)","2520","C?r?ales, Autres","2017","2017","kg","0.75","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","202","Afrique du Sud","664","Disponibilit? alimentaire (Kcal/personne/jour)","2520","C?r?ales, Autres","2017","2017","Kcal/personne/jour","7","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","202","Afrique du Sud","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2520","C?r?ales, Autres","2017","2017","g/personne/jour","0.15","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","202","Afrique du Sud","684","Disponibilit? de mati?re grasse en quantit? (g/personne/jour)","2520","C?r?ales, Autres","2017","2017","g/personne/jour","0.02","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","3","Albanie","5511","Production","2511","Bl? et produits","2017","2017","Milliers de tonnes","275","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","3","Albanie","5611","Importations - Quantit?","2511","Bl? et produits","2017","2017","Milliers de tonnes","293","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","3","Albanie","5072","Variation de stock","2511","Bl? et produits","2017","2017","Milliers de tonnes","3","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","3","Albanie","5911","Exportations - Quantit?","2511","Bl? et produits","2017","2017","Milliers de tonnes","1","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","3","Albanie","5301","Disponibilit? int?rieure","2511","Bl? et produits","2017","2017","Milliers de tonnes","564","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","3","Albanie","5521","Aliments pour animaux","2511","Bl? et produits","2017","2017","Milliers de tonnes","21","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","3","Albanie","5123","Pertes","2511","Bl? et produits","2017","2017","Milliers de tonnes","31","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","3","Albanie","5154","Autres utilisations (non alimentaire)","2511","Bl? et produits","2017","2017","Milliers de tonnes","124","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","3","Albanie","5142","Nourriture","2511","Bl? et produits","2017","2017","Milliers de tonnes","371","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","3","Albanie","645","Disponibilit? alimentaire en quantit? (kg/personne/an)","2511","Bl? et produits","2017","2017","kg","128.68","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","3","Albanie","664","Disponibilit? alimentaire (Kcal/personne/jour)","2511","Bl? et produits","2017","2017","Kcal/personne/jour","992","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","3","Albanie","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2511","Bl? et produits","2017","2017","g/personne/jour","31.41","Fc","Donn?e calcul?e"
